"kpgzCode";"kpgzName";"global_id";
"03.07.01.03";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ КАНАЛИЗАЦИОННОЙ СЕТИ";"638862645";
"03.14.03.01";"СТРАХОВАНИЕ АВТОГРАЖДАНСКОЙ ОТВЕТСТВЕННОСТИ ВОДИТЕЛЯ";"638862647";
"01.24.99.07";"СКАТЕРТИ, КЛЕЕНКИ, ЮБКИ ФУРШЕТНЫЕ";"638862653";
"02.13.99.05";"ИССЛЕДОВАНИЯ ПАТЕНТНЫЕ";"638862655";
"03.01.04";"МЕДИЦИНСКАЯ ПОМОЩЬ ВЫСОКОТЕХНОЛОГИЧЕСКАЯ";"638862657";
"03.01.04.01";"МЕДИЦИНСКАЯ ПОМОЩЬ ВЫСОКОТЕХНОЛОГИЧЕСКАЯ В УСЛОВИЯХ ДНЕВНОГО СТАЦИОНАРА";"638862659";
"03.01.05.03";"МЕДИЦИНСКАЯ ПОМОЩЬ СКОРАЯ В СТАЦИОНАРНЫХ УСЛОВИЯХ";"638862661";
"03.01.06.01";"МЕДИЦИНСКАЯ ПОМОЩЬ СКОРАЯ СПЕЦИАЛИЗИРОВАННАЯ ВНЕ МЕДИЦИНСКИХ УЧРЕЖДЕНИЙ";"638862663";
"03.01.06.03";"МЕДИЦИНСКАЯ ПОМОЩЬ СКОРАЯ СПЕЦИАЛИЗИРОВАННАЯ В СТАЦИОНАРНЫХ УСЛОВИЯХ";"638862665";
"03.01.07";"МЕДИЦИНСКАЯ ПОМОЩЬ ПАЛЛИАТИВНАЯ";"638862667";
"03.01.09.03";"ПРОВЕДЕНИЕ МЕДИЦИНСКИХ ЭКСПЕРТИЗ";"638862669";
"03.01.99.01.04";"ИССЛЕДОВАНИЯ МИКРОБИОЛОГИЧЕСКИЕ И БИОЛОГИЧЕСКИЕ";"638862671";
"03.02.07";"УСЛУГИ В ЦЕЛЯХ ПОВЫШЕНИЯ КОММУНИКАТИВНОГО ПОТЕНЦИАЛА";"638862673";
"03.03.14.01";"ПОВЫШЕНИЕ ПРОФЕССИОНАЛЬНОЙ КВАЛИФИКАЦИИ";"638862675";
"03.05.06.02";"ОРГАНИЗАЦИЯ ПИТАНИЯ С ВЫЕЗДНЫМ ОБСЛУЖИВАНИЕМ";"638862681";
"03.06.01.01";"УСЛУГИ ПО ИСПОЛНЕНИЮ ФУНКЦИЙ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ";"638862683";
"03.06.01.01.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ТРАНСПОРТНОЙ СИСТЕМЫ";"638862685";
"03.07.06";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ";"638862687";
"01.01.01.18";"КОМПЛЕКСНЫЕ ПИЩЕВЫЕ ДОБАВКИ";"638862689";
"01.11.02.08.01";"ЕМКОСТИ ДЛЯ ИНСТРУМЕНТОВ";"638862691";
"01.11.03.01.01";"МЕТИЗЫ, КРЕПЕЖНЫЕ ИЗДЕЛИЯ";"638862693";
"01.19.02.14";"КОФТОЧКИ ДЛЯ ДЕТЕЙ";"638862695";
"01.20.03.03";"КОНТЕЙНЕРЫ И ДРУГИЕ ЕМКОСТИ ДЛЯ МУСОРА";"638862697";
"01.20.06.04";"ПОСУДА ОДНОРАЗОВАЯ";"638862699";
"02.05.02.01.03";"РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ НАУЧНО-ИННОВАЦИОННОГО НАЗНАЧЕНИЯ";"638862701";
"02.05.02.10.05";"РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧС И ПОЖАРНОЙ БЕЗОПАСНОСТИ";"638862703";
"03.06.01.01.02.05";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИХ, ПРАКТИЧЕСКИХ МЕДИЦИНСКИХ ЦЕНТРОВ";"638862705";
"03.06.01.01.02.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ МЕДИЦИНСКИХ СЛУЖБ";"638862707";
"03.06.01.01.02.07";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ЛЕЧЕБНО-ОЗДОРОВИТЕЛЬНЫМ ОБЪЕКТАМ";"638862709";
"03.06.01.01.03.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ОБЩЕГО ОБРАЗОВАНИЯ В ГОРОДЕ МОСКВЕ";"638862711";
"03.06.01.01.03.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ПРОЧИМ ОБЪЕКТАМ ВОСПИТАНИЯ И ОБУЧЕНИЯ";"638862713";
"03.06.01.01.06.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ГАЗОСНАБЖЕНИЯ";"638862715";
"03.06.01.01.07.07";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО КУЛЬТУРНО-ЗРЕЛИЩНЫМ ОБЪЕКТАМ";"638862717";
"03.06.01.01.08.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ПРОЧИМ СПОРТИВНЫМ ОБЪЕКТАМ";"638862719";
"03.06.01.01.13.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО АДМИНИСТРАТИВНО-УПРАВЛЕНЧЕСКИМ ОБЪЕКТАМ";"638862721";
"01.20.03.04";"ИНВЕНТАРЬ УБОРОЧНЫЙ, В ТОМ ЧИСЛЕ САДОВЫЙ";"638862725";
"01.15.05.01.05.01";"СТОЙКИ ДЛЯ КАНЦЕЛЯРСКИХ ПРИНАДЛЕЖНОСТЕЙ ПЛАСТИКОВЫЕ";"638862727";
"03.06.01.01.13.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОФИСНЫМ ОБЪЕКТАМ";"638862729";
"03.06.01.01.14.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ПРЕДОСТАВЛЕНИЯ УСЛУГ КРАТКОСРОЧНОГО ПРОЖИВАНИЯ";"638862731";
"03.06.01.01.15";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО НАУЧНО-ИННОВАЦИОННЫМ ОБЪЕКТАМ И ОБЪЕКТАМ ИЗЫСКАТЕЛЬСКОГО НАЗНАЧЕНИЯ";"638862733";
"03.06.01.01.16.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ ПО ПЕРЕРАБОТКЕ И УТИЛИЗАЦИИ";"638862737";
"03.06.01.01.20";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО КУЛЬТОВЫМ И РЕЛИГИОЗНЫМ ОБЪЕКТАМ";"638862743";
"03.06.01.01.20.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ СОБОРА";"638862745";
"03.06.01.01.20.13";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО ОБЪЕКТАМ МЕДРЕСЕ";"638862747";
"03.06.01.01.20.14";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД ВЫПОЛНЕНИЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИХ РАБОТ ПО КУЛЬТОВЫМ И РЕЛИГИОЗНЫМ ОБЪЕКТАМ ИНОГО ТИПА";"638862749";
"03.06.01.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА ПО РАЗРАБОТКЕ ПРОЕКТНОЙ ДОКУМЕНТАЦИИ";"638862751";
"03.06.01.03.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ";"638862753";
"03.06.01.03.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ";"638862755";
"03.06.01.03.06.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ТЕПЛОСНАБЖЕНИЯ";"638862757";
"03.06.01.03.06.06";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ВОДООТВЕДЕНИЯ ПОВЕРХНОСТНОГО СТОКА";"638862759";
"03.06.01.03.07.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ МУЗЕЕВ";"638862761";
"01.20.06.04.01";"ПОСУДА ОДНОРАЗОВАЯ ПЛАСТМАССОВАЯ";"638862763";
"01.20.07.10.01";"ПРИНАДЛЕЖНОСТИ ГАРДЕРОБНЫЕ ПЛАСТМАССОВЫЕ";"638862765";
"03.31.02.02";"АРЕНДА ВЫЧИСЛИТЕЛЬНОЙ ТЕХНИКИ";"638862767";
"01.15.01.01.04";"БУМАГА ПИСЧАЯ";"638862771";
"01.15.01.03.01";"БУМАГА ДЛЯ ЧЕРЧЕНИЯ (ВАТМАН)";"638862773";
"03.06.01.03.08.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ СПОРТИВНЫХ КОМПЛЕКСОВ";"638862777";
"03.06.01.03.11.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ПРОТИВООПОЛЗНЕВЫХ МЕРОПРИЯТИЙ";"638862779";
"03.06.01.03.15";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО НАУЧНО-ИННОВАЦИОННЫМ ОБЪЕКТАМ, ОБЪЕКТАМ ИЗЫСКАТЕЛЬСКОГО НАЗНАЧЕНИЯ";"638862783";
"03.06.01.03.18";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ ГИДРОТЕХНИЧЕСКИХ, ВСПОМОГАТЕЛЬНЫХ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ";"638862787";
"03.06.01.03.20.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ МОНАСТЫРЯ";"638862791";
"03.06.01.03.20.05";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД СТРОИТЕЛЬСТВА ПО ОБЪЕКТАМ КОЛОКОЛЬНИ";"638862793";
"01.15.05.04.06";"СКРЕПКИ, СКОБЫ, ЗАЖИМЫ ДЛЯ БУМАГ";"638862805";
"01.15.03.10.01";"ОБЛОЖКИ С КОЛЬЦАМИ ДЛЯ СМЕННЫХ БЛОКОВ ПЛАСТИКОВЫЕ";"638862807";
"03.06.01.04.05.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ АПАРТАМЕНТОВ";"638862809";
"03.06.01.04.07.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ КУЛЬТУРНОГО НАСЛЕДИЯ (С ПРИСПОСОБЛЕНИЕМ ДЛЯ СОВРЕМЕННОГО ИСПОЛЬЗОВАНИЯ)";"638862813";
"03.06.01.04.07.07";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО КУЛЬТУРНО-ЗРЕЛИЩНЫМ ОБЪЕКТАМ";"638862815";
"03.06.01.04.11.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ХРАНЕНИЯ И УТИЛИЗАЦИИ ОТХОДОВ";"638862821";
"03.06.01.04.13";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ АДМИНИСТРАТИВНОГО НАЗНАЧЕНИЯ";"638862823";
"03.06.01.04.13.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО АДМИНИСТРАТИВНО-УПРАВЛЕНЧЕСКИМ ОБЪЕКТАМ";"638862825";
"03.06.01.04.18.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ГИДРОТЕХНИЧЕСКИХ, ВСПОМОГАТЕЛЬНЫХ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ ИНОГО ТИПА";"638862829";
"03.06.01.04.21.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ ТУРИЗМА И ОТДЫХА";"638862831";
"03.06.01.04.22.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД КАПИТАЛЬНОГО РЕМОНТА ПО ОБЪЕКТАМ АВАРИЙНО-СПАСАТЕЛЬНОЙ СЛУЖБЫ, ФОРМИРОВАНИЯ";"638862833";
"03.06.01.05";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ";"638862835";
"03.06.01.05.01.08";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ПРОЧИМ ОБЪЕКТАМ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ";"638862841";
"03.06.01.05.02.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ПРОЧИМ ОБЪЕКТАМ ЗДРАВООХРАНЕНИЯ";"638862845";
"03.06.01.05.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ";"638862847";
"03.06.01.05.04.02";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ПРОЧИМ ОБЪЕКТАМ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ";"638862849";
"03.06.01.05.07.05";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ПРОЧИМ ОБЪЕКТАМ КУЛЬТУРЫ";"638862857";
"03.06.01.05.10.03";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ АВТОМАТИЧЕСКИХ СИСТЕМ ПРОТИВОГОЛОЛЕДНОЙ ОБРАБОТКИ ДОРОЖНЫХ ПОКРЫТИЙ";"638862863";
"03.06.01.05.15";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО НАУЧНО-ИННОВАЦИОННЫМ ОБЪЕКТАМ, ОБЪЕКТАМ ИЗЫСКАТЕЛЬСКОГО НАЗНАЧЕНИЯ";"638862867";
"03.06.01.05.18";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ГИДРОТЕХНИЧЕСКИХ, ВСПОМОГАТЕЛЬНЫХ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ";"638862869";
"03.06.01.05.18.01";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ ДАМБЫ";"638862871";
"03.06.01.05.20.05";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ КОЛОКОЛЬНИ";"638862873";
"03.06.01.05.20.07";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ МОЛЕЛЬНОГО ДОМА";"638862875";
"03.06.01.05.20.12";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО ОБЪЕКТАМ СЕМИНАРИИ";"638862877";
"03.06.01.05.22.04";"УСЛУГИ ТЕХНИЧЕСКОГО ЗАКАЗЧИКА НА ПЕРИОД РЕКОНСТРУКЦИИ ПО АВАРИЙНО-СПАСАТЕЛЬНЫМ ОБЪЕКТАМ И ОБЪЕКТАМ ГО, ЧС И ПБ ИНОГО ТИПА";"638862879";
"01.13.14.01";"РАСХОДНЫЕ МАТЕРИАЛЫ И КОМПЛЕКТУЮЩИЕ ДЛЯ УСТРОЙСТВ КОПИРОВАЛЬНО-МНОЖИТЕЛЬНЫХ";"638862889";
"01.15.07.06";"ОБЛОЖКИ ШКОЛЬНЫЕ";"638862927";
"01.13.10.02";"СИСТЕМЫ УПРАВЛЕНИЯ БАЗАМИ ДАННЫХ";"638862931";
"01.25.03.02.03";"МАШИНЫ МОЕЧНЫЕ ВЫСОКОГО ДАВЛЕНИЯ";"638862933";
"02.03.01.02.05";"СТРОИТЕЛЬСТВО АДМИНИСТРАТИВНЫХ ЗДАНИЙ";"638862937";
"03.07.01.04";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И СОДЕРЖАНИЕ ПАРКОВ, МЕСТ ОТДЫХА И ДОСУГА";"638862947";
"03.07.05.02.02";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ РАДИОАППАРАТУРЫ";"638862949";
"03.07.08";"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И РЕМОНТ ОБОРУДОВАНИЯ И ИНВЕНТАРЯ ДЛЯ ПРОВЕДЕНИЯ ИССЛЕДОВАНИЙ";"638862951";
"03.08.01.01.01";"САНИТАРНОЕ СОДЕРЖАНИЕ И УБОРКА НЕЖИЛЫХ ЗДАНИЙ И ПОМЕЩЕНИЙ";"638862953";
"02.26.04";"ОБРАБОТКА ОГНЕЗАЩИТНАЯ ИЗДЕЛИЙ ИЗ КОМБИНИРОВАННЫХ МАТЕРИАЛОВ";"638862959";
"03.10.02.06";"УСЛУГИ ПО ОБЕСПЕЧЕНИЮ ПОЖАРНОЙ БЕЗОПАСНОСТИ";"638862961";
"03.31.02.01";"АРЕНДА СПЕЦИАЛИЗИРОВАННОГО ОБОРУДОВАНИЯ";"638862967";
"02.12.03.05";"МОНТАЖ, УСТАНОВКА, НАЛАДКА КОМПЛЕКСНЫХ ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ БЕЗОПАСНОСТИ";"638862969";
"03.11.02";"КОММУНАЛЬНЫЕ УСЛУГИ (РЕСУРСЫ) ПО ВОДОСНАБЖЕНИЮ";"638862971";
"03.12.01.02";"УСЛУГИ СОТОВОЙ (ПОДВИЖНОЙ) СВЯЗИ";"638862973";
"03.12.04.02";"УСЛУГИ ПО ПЕРЕДАЧЕ ПОТОКОВОГО ВИДЕО";"638862975";
"03.12.05.02";"УСЛУГИ ФЕЛЬДЪЕГЕРСКОЙ СВЯЗИ";"638862977";
"03.12.08";"УСЛУГИ ТЕЛЕГРАФНОЙ СВЯЗИ";"638862979";
"03.13.07";"УСЛУГИ ПО ЭКСПЕРТИЗЕ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКИХ РЕШЕНИЙ И ПРОДУКЦИИ";"638862981";
"03.15";"РАЗМЕЩЕНИЕ РЕКЛАМЫ, ИНФОРМИРОВАНИЕ";"638862983";
"03.16.01";"УСЛУГИ САНАТОРИЕВ ОБЩЕГО ПРОФИЛЯ";"638862985";
"03.16.02";"УСЛУГИ ДОМОВ ОТДЫХА";"638862987";
"03.17";"УСЛУГИ В СФЕРЕ КУЛЬТУРЫ И ИСКУССТВА";"638862989";
"03.17.03.04";"УСЛУГИ КОМПОЗИТОРОВ, АРАНЖИРОВЩИКОВ, ДИРИЖЕРОВ";"638862993";
"03.20.05";"УСЛУГИ ПО ХРАНЕНИЮ СЖАТЫХ И СЖИЖЕННЫХ ГАЗОВ (ВКЛЮЧАЯ ОГНЕОПАСНЫЕ)";"638862995";
"03.22.03";"КОНСАЛТИНГ ФИНАНСОВЫЙ, БУХГАЛТЕРСКИЙ";"638862997";
"03.22.06";"ОБЕСПЕЧЕНИЕ ПРОВЕДЕНИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК";"638862999";
"03.25.01";"УСЛУГИ ПО ОРГАНИЗАЦИИ ТОРГОВЛИ НА РЫНКЕ ЦЕННЫХ БУМАГ";"638863001";
"03.27";"УСЛУГИ ВЕТЕРИНАРНЫЕ";"638863003";
"03.27.99";"ИНЫЕ ВЕТЕРИНАРНЫЕ УСЛУГИ";"638863005";
"03.28.04";"СОДЕРЖАНИЕ ПАСЕК";"638863007";
"01.06.99.01";"МЕБЕЛЬ ДЛЯ ОБЕСПЕЧЕНИЯ УЧЕБНОГО ПРОЦЕССА, ЗАКУПАЕМАЯ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»";"638863009";
"03.30.01.02";"ЭКСПЕРТИЗА ТЕХНИЧЕСКОГО СОСТОЯНИЯ";"638863011";
"03.30.02";"ИСПЫТАНИЯ";"638863013";
"03.31.01.04";"АРЕНДА УЧАСТКОВ ЗЕМЕЛЬНЫХ";"638863015";
"03.31.04.01";"ПРОКАТ МЕБЕЛИ";"638863017";
"03.32";"УСЛУГИ ТРАНСПОРТНО-ЭКСПЕДИЦИОННЫЕ";"638863019";
"03.35.05";"УСЛУГИ ПО ОРГАНИЗАЦИОННО-ТЕХНИЧЕСКОМУ ОБЕСПЕЧЕНИЮ РАБОТЫ СИСТЕМ АУДИОИНФОРМИРОВАНИЯ";"638863025";
"03.36.02.01";"РЕМОНТ ОДЕЖДЫ, ОБУВИ, ГАЛАНТЕРЕЙНЫХ ИЗДЕЛИЙ И ИНВЕНТАРЯ";"638863027";
"03.36.02.03";"РЕМОНТ И ОБСЛУЖИВАНИЕ МУЗЫКАЛЬНЫХ ИНСТРУМЕНТОВ";"638863029";
"03.41.01";"УСЛУГИ АЭРОПОРТА ПО ОБСЛУЖИВАНИЮ ВОЗДУШНЫХ СУДОВ";"638863031";
"03.42.01";"УСЛУГИ ПО ПОДГОТОВКЕ И ОФОРМЛЕНИЮ АРХИТЕКТУРНО-ПЛАНИРОВОЧНЫХ РЕШЕНИЙ";"638863033";
"03.31.03.05.01.03";"АРЕНДА АВТОБЕТОНОСМЕСИТЕЛЕЙ С ЭКИПАЖЕМ";"638863035";
"03.31.03.05.01.22";"АРЕНДА МАШИН ДЛЯ ВЫСОКОНАПОРНОЙ МОЙКИ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ С ЭКИПАЖЕМ";"638863037";
"03.31.03.05.02.07";"АРЕНДА АВТОМОБИЛЕЙ БОРТОВЫХ ГРУЗОВЫХ С КРАНОМ-МАНИПУЛЯТОРОМ БЕЗ ЭКИПАЖА";"638863039";
"03.31.03.05.02.36";"АРЕНДА СНЕГООЧИСТИТЕЛЕЙ ШНЕКОРОТОРНЫХ БЕЗ ЭКИПАЖА";"638863041";
"03.31.03.05.04.09";"АРЕНДА СНЕГООТБРАСЫВАТЕЛЕЙ МАЛОГАБАРИТНЫХ";"638863043";
"01.15.03.16";"ПАПКИ КАРТОННЫЕ";"638863045";
"01.15.05.04.08";"ЗАКЛАДКИ САМОКЛЕЯЩИЕСЯ";"638863047";
"01.10.01.01.02";"ТОПЛИВО ДИЗЕЛЬНОЕ (РОЗНИЧНАЯ РЕАЛИЗАЦИЯ)";"638863049";
"01.19.01.08";"ЖИЛЕТЫ ДЛЯ ВЗРОСЛЫХ";"638863053";
